Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
bfs,graph1MW.6,h_graph_mask,1,Kernel,868783473.6,50.9,162890,1297640110.94,50.9,125472,32.18,155972.36,15.75,25.7,0.58,0.56,0.58,14.53,14.53,452836776332.57,26.98,50.9,71.25,15.75,54.12,12.42,0.26,85.39,1,0.15,14.61,4.12,4.78,85.17,85.0,85.0,22622.66,7239252,22669.07,7254101,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.02,76.59,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,868783473.6,50.9,162890,1297640110.94,50.9,125472,32.18,155972.36,15.75,25.7,0.58,0.56,0.58,14.53,14.53,452836776332.57,26.98,50.9,71.25,15.75,54.12,12.42,0.26,85.39,1,0.15,14.61,4.12,4.78,85.17,85.0,85.0,22622.66,7239252,22669.07,7254101,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.02,76.59,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,868783473.6,50.9,162890,1297640110.94,50.9,125472,32.18,155972.36,15.75,25.7,0.58,0.56,0.58,14.53,14.53,452836776332.57,26.98,50.9,71.25,15.75,54.12,12.42,0.26,85.39,1,0.15,14.61,4.12,4.78,85.17,85.0,85.0,22622.66,7239252,22669.07,7254101,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.02,76.59,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,863893604.98,10.81,73071,1291890681.0,10.81,56544,6.36,65608.2,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95654216185.63,4.36,10.81,72.43,3.74,69.95,11.73,0.11,95.73,1,0.04,4.27,19.79,22.59,278.63,274.79,274.79,2734.68,875098,2772.88,887320,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.51,72.67,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,863893604.98,10.81,73071,1291890681.0,10.81,56544,6.36,65608.2,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95654216185.63,4.36,10.81,72.43,3.74,69.95,11.73,0.11,95.73,1,0.04,4.27,19.79,22.59,278.63,274.79,274.79,2734.68,875098,2772.88,887320,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.51,72.67,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,863893604.98,10.81,73071,1291890681.0,10.81,56544,6.36,65608.2,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95654216185.63,4.36,10.81,72.43,3.74,69.95,11.73,0.11,95.73,1,0.04,4.27,19.79,22.59,278.63,274.79,274.79,2734.68,875098,2772.88,887320,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.51,72.67,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,863893604.98,10.81,73071,1291890681.0,10.81,56544,6.36,65608.2,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95654216185.63,4.36,10.81,72.43,3.74,69.95,11.73,0.11,95.73,1,0.04,4.27,19.79,22.59,278.63,274.79,274.79,2734.68,875098,2772.88,887320,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.51,72.67,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,876423605.98,61.19,283343,1309152060.84,61.19,216352,36.82,273638.53,10.46,28.72,0.39,0.37,0.39,9.67,9.67,549179855051.03,36.82,61.19,69.74,10.46,42.77,13.36,0.16,90.25,1,0.1,9.75,7.71,10.23,137.41,137.02,137.02,26379.12,8441317,26454.8,8465536,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.17,83.08,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,876423605.98,61.19,283343,1309152060.84,61.19,216352,36.82,273638.53,10.46,28.72,0.39,0.37,0.39,9.67,9.67,549179855051.03,36.82,61.19,69.74,10.46,42.77,13.36,0.16,90.25,1,0.1,9.75,7.71,10.23,137.41,137.02,137.02,26379.12,8441317,26454.8,8465536,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.17,83.08,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,876423605.98,61.19,283343,1309152060.84,61.19,216352,36.82,273638.53,10.46,28.72,0.39,0.37,0.39,9.67,9.67,549179855051.03,36.82,61.19,69.74,10.46,42.77,13.36,0.16,90.25,1,0.1,9.75,7.71,10.23,137.41,137.02,137.02,26379.12,8441317,26454.8,8465536,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.17,83.08,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,876423605.98,61.19,283343,1309152060.84,61.19,216352,36.82,273638.53,10.46,28.72,0.39,0.37,0.39,9.67,9.67,549179855051.03,36.82,61.19,69.74,10.46,42.77,13.36,0.16,90.25,1,0.1,9.75,7.71,10.23,137.41,137.02,137.02,26379.12,8441317,26454.8,8465536,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.17,83.08,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,862507058.16,10.82,73071,1289040443.25,10.82,56672,6.36,65589.7,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95564652738.57,4.36,10.82,72.43,3.74,69.95,11.81,0.11,95.72,1,0.04,4.28,18.49,21.2,279.73,275.87,275.87,2734.63,875083,2772.86,887315,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.49,72.64,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,862507058.16,10.82,73071,1289040443.25,10.82,56672,6.36,65589.7,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95564652738.57,4.36,10.82,72.43,3.74,69.95,11.81,0.11,95.72,1,0.04,4.28,18.49,21.2,279.73,275.87,275.87,2734.63,875083,2772.86,887315,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.49,72.64,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,862507058.16,10.82,73071,1289040443.25,10.82,56672,6.36,65589.7,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95564652738.57,4.36,10.82,72.43,3.74,69.95,11.81,0.11,95.72,1,0.04,4.28,18.49,21.2,279.73,275.87,275.87,2734.63,875083,2772.86,887315,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.49,72.64,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,862507058.16,10.82,73071,1289040443.25,10.82,56672,6.36,65589.7,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95564652738.57,4.36,10.82,72.43,3.74,69.95,11.81,0.11,95.72,1,0.04,4.28,18.49,21.2,279.73,275.87,275.87,2734.63,875083,2772.86,887315,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.49,72.64,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,864669794.3,45.69,114423,1289208167.93,45.69,88672,33.02,108828.43,22.56,34.09,0.84,0.8,0.85,21.18,21.18,404576326236.02,33.02,45.69,72.2,22.56,43.82,13.02,0.37,78.64,1,0.21,21.36,5.76,8.84,61.12,60.95,60.95,22989.79,7356734,23054.03,7377289,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.57,80.59,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,864669794.3,45.69,114423,1289208167.93,45.69,88672,33.02,108828.43,22.56,34.09,0.84,0.8,0.85,21.18,21.18,404576326236.02,33.02,45.69,72.2,22.56,43.82,13.02,0.37,78.64,1,0.21,21.36,5.76,8.84,61.12,60.95,60.95,22989.79,7356734,23054.03,7377289,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.57,80.59,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,864669794.3,45.69,114423,1289208167.93,45.69,88672,33.02,108828.43,22.56,34.09,0.84,0.8,0.85,21.18,21.18,404576326236.02,33.02,45.69,72.2,22.56,43.82,13.02,0.37,78.64,1,0.21,21.36,5.76,8.84,61.12,60.95,60.95,22989.79,7356734,23054.03,7377289,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.57,80.59,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,864669794.3,45.69,114423,1289208167.93,45.69,88672,33.02,108828.43,22.56,34.09,0.84,0.8,0.85,21.18,21.18,404576326236.02,33.02,45.69,72.2,22.56,43.82,13.02,0.37,78.64,1,0.21,21.36,5.76,8.84,61.12,60.95,60.95,22989.79,7356734,23054.03,7377289,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.57,80.59,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,847381864.62,16.59,31762,1266948701.58,16.59,25056,6.87,24596.11,5.96,7.43,0.3,0.23,0.31,7.69,7.69,143991060025.54,5.76,16.59,70.19,5.65,44.65,12.09,0.14,92.26,1,0.08,7.74,18.96,22.36,159.56,156.34,156.34,1853.1,592993,1891.35,605232,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.44,75.68,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,847381864.62,16.59,31762,1266948701.58,16.59,25056,6.87,24596.11,5.96,7.43,0.3,0.23,0.31,7.69,7.69,143991060025.54,5.76,16.59,70.19,5.65,44.65,12.09,0.14,92.26,1,0.08,7.74,18.96,22.36,159.56,156.34,156.34,1853.1,592993,1891.35,605232,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.44,75.68,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,847381864.62,16.59,31762,1266948701.58,16.59,25056,6.87,24596.11,5.96,7.43,0.3,0.23,0.31,7.69,7.69,143991060025.54,5.76,16.59,70.19,5.65,44.65,12.09,0.14,92.26,1,0.08,7.74,18.96,22.36,159.56,156.34,156.34,1853.1,592993,1891.35,605232,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.44,75.68,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,847381864.62,16.59,31762,1266948701.58,16.59,25056,6.87,24596.11,5.96,7.43,0.3,0.23,0.31,7.69,7.69,143991060025.54,5.76,16.59,70.19,5.65,44.65,12.09,0.14,92.26,1,0.08,7.74,18.96,22.36,159.56,156.34,156.34,1853.1,592993,1891.35,605232,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.44,75.68,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,853598014.89,30.61,32916,1275007754.34,30.61,25792,6.64,28778.47,17.51,20.36,0.73,0.63,0.73,18.28,18.28,267560794044.67,17.82,30.61,46.31,17.51,42.13,8.73,0.28,81.09,1,0.19,18.91,6.61,8.2,46.51,46.16,46.16,5220.1,1670431,5259.36,1682995,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.4,52.19,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,853598014.89,30.61,32916,1275007754.34,30.61,25792,6.64,28778.47,17.51,20.36,0.73,0.63,0.73,18.28,18.28,267560794044.67,17.82,30.61,46.31,17.51,42.13,8.73,0.28,81.09,1,0.19,18.91,6.61,8.2,46.51,46.16,46.16,5220.1,1670431,5259.36,1682995,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.4,52.19,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,853598014.89,30.61,32916,1275007754.34,30.61,25792,6.64,28778.47,17.51,20.36,0.73,0.63,0.73,18.28,18.28,267560794044.67,17.82,30.61,46.31,17.51,42.13,8.73,0.28,81.09,1,0.19,18.91,6.61,8.2,46.51,46.16,46.16,5220.1,1670431,5259.36,1682995,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.4,52.19,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,853598014.89,30.61,32916,1275007754.34,30.61,25792,6.64,28778.47,17.51,20.36,0.73,0.63,0.73,18.28,18.28,267560794044.67,17.82,30.61,46.31,17.51,42.13,8.73,0.28,81.09,1,0.19,18.91,6.61,8.2,46.51,46.16,46.16,5220.1,1670431,5259.36,1682995,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.4,52.19,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,809963099.63,25.77,10447,1202202490.77,25.77,8672,5.32,6819.35,12.56,17.62,0.75,0.49,0.77,19.2,19.2,213712177121.77,11.52,25.77,50.34,11.26,0.1,11.86,0.33,80.81,1,0.19,19.19,27.05,31.97,63.66,61.8,61.8,1271.15,406768,1309.37,418999,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.06,75.1,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,809963099.63,25.77,10447,1202202490.77,25.77,8672,5.32,6819.35,12.56,17.62,0.75,0.49,0.77,19.2,19.2,213712177121.77,11.52,25.77,50.34,11.26,0.1,11.86,0.33,80.81,1,0.19,19.19,27.05,31.97,63.66,61.8,61.8,1271.15,406768,1309.37,418999,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.06,75.1,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,809963099.63,25.77,10447,1202202490.77,25.77,8672,5.32,6819.35,12.56,17.62,0.75,0.49,0.77,19.2,19.2,213712177121.77,11.52,25.77,50.34,11.26,0.1,11.86,0.33,80.81,1,0.19,19.19,27.05,31.97,63.66,61.8,61.8,1271.15,406768,1309.37,418999,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.06,75.1,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,809963099.63,25.77,10447,1202202490.77,25.77,8672,5.32,6819.35,12.56,17.62,0.75,0.49,0.77,19.2,19.2,213712177121.77,11.52,25.77,50.34,11.26,0.1,11.86,0.33,80.81,1,0.19,19.19,27.05,31.97,63.66,61.8,61.8,1271.15,406768,1309.37,418999,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.06,75.1,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,796576433.12,22.77,11982,1190502255.84,22.77,10048,4.64,7331.65,10.17,16.43,0.64,0.39,0.66,16.6,16.6,185707006369.43,10.07,22.77,50.07,9.85,0.34,11.47,0.26,82.33,1,0.18,17.67,26.55,31.86,67.07,64.9,64.9,1177.52,376806,1216.89,389406,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.83,73.17,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,796576433.12,22.77,11982,1190502255.84,22.77,10048,4.64,7331.65,10.17,16.43,0.64,0.39,0.66,16.6,16.6,185707006369.43,10.07,22.77,50.07,9.85,0.34,11.47,0.26,82.33,1,0.18,17.67,26.55,31.86,67.07,64.9,64.9,1177.52,376806,1216.89,389406,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.83,73.17,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,796576433.12,22.77,11982,1190502255.84,22.77,10048,4.64,7331.65,10.17,16.43,0.64,0.39,0.66,16.6,16.6,185707006369.43,10.07,22.77,50.07,9.85,0.34,11.47,0.26,82.33,1,0.18,17.67,26.55,31.86,67.07,64.9,64.9,1177.52,376806,1216.89,389406,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.83,73.17,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,796576433.12,22.77,11982,1190502255.84,22.77,10048,4.64,7331.65,10.17,16.43,0.64,0.39,0.66,16.6,16.6,185707006369.43,10.07,22.77,50.07,9.85,0.34,11.47,0.26,82.33,1,0.18,17.67,26.55,31.86,67.07,64.9,64.9,1177.52,376806,1216.89,389406,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.83,73.17,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph4096,h_graph_nodes,0,Kernel2,681506849.32,0.86,4760,1018478881.28,0.86,4672,0.35,154.32,0.18,5.51,0.19,0.01,0.23,5.64,5.64,5986301369.86,0.28,0.86,83.91,0.15,41.98,3.79,0.07,93.99,1,0.06,6.01,19.13,22.57,73.1,63.02,63.02,7.5,2399,8.7,2783,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.73,23.01,64,100,111,0x200060000000,0x200060008000,32768,1,128,64.0,0.0,0.0,1
bfs,graph4096,h_graph_mask,1,Kernel2,681506849.32,0.86,4760,1018478881.28,0.86,4672,0.35,154.32,0.18,5.51,0.19,0.01,0.23,5.64,5.64,5986301369.86,0.28,0.86,83.91,0.15,41.98,3.79,0.07,93.99,1,0.06,6.01,19.13,22.57,73.1,63.02,63.02,7.5,2399,8.7,2783,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.73,23.01,64,100,111,0x200060008000,0x200060009000,4096,0,0,0.0,0.0,0.0,5
bfs,graph4096,h_updating_graph_mask,2,Kernel2,681506849.32,0.86,4760,1018478881.28,0.86,4672,0.35,154.32,0.18,5.51,0.19,0.01,0.23,5.64,5.64,5986301369.86,0.28,0.86,83.91,0.15,41.98,3.79,0.07,93.99,1,0.06,6.01,19.13,22.57,73.1,63.02,63.02,7.5,2399,8.7,2783,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.73,23.01,64,100,111,0x200060009000,0x20006000a000,4096,0,0,0.0,0.0,0.0,3
bfs,graph4096,h_graph_visited,3,Kernel2,681506849.32,0.86,4760,1018478881.28,0.86,4672,0.35,154.32,0.18,5.51,0.19,0.01,0.23,5.64,5.64,5986301369.86,0.28,0.86,83.91,0.15,41.98,3.79,0.07,93.99,1,0.06,6.01,19.13,22.57,73.1,63.02,63.02,7.5,2399,8.7,2783,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.73,23.01,64,100,111,0x20006000a000,0x20006000b000,4096,0,0,0.0,0.0,0.0,1
bfs,graph4096,h_graph_nodes,0,Kernel,733678343.95,1.31,11042,1098676353.5,1.31,10048,0.45,750.89,0.35,5.2,0.18,0.01,0.19,4.66,4.66,9872611464.97,0.35,1.31,78.73,0.35,59.01,2.71,0.06,93.91,1,0.06,6.09,4.71,5.54,46.12,44.54,44.54,33.82,10823,35.02,11207,512,8,21,0,0,0,4096,0.03,32,5,32,4,6.76,10.56,64,100,111,0x200060000000,0x200060008000,32768,1,128,64.0,0.0,0.0,1
bfs,graph4096,h_graph_mask,1,Kernel,733678343.95,1.31,11042,1098676353.5,1.31,10048,0.45,750.89,0.35,5.2,0.18,0.01,0.19,4.66,4.66,9872611464.97,0.35,1.31,78.73,0.35,59.01,2.71,0.06,93.91,1,0.06,6.09,4.71,5.54,46.12,44.54,44.54,33.82,10823,35.02,11207,512,8,21,0,0,0,4096,0.03,32,5,32,4,6.76,10.56,64,100,111,0x200060008000,0x200060009000,4096,0,0,0.0,0.0,0.0,5
bfs,graph4096,h_updating_graph_mask,2,Kernel,733678343.95,1.31,11042,1098676353.5,1.31,10048,0.45,750.89,0.35,5.2,0.18,0.01,0.19,4.66,4.66,9872611464.97,0.35,1.31,78.73,0.35,59.01,2.71,0.06,93.91,1,0.06,6.09,4.71,5.54,46.12,44.54,44.54,33.82,10823,35.02,11207,512,8,21,0,0,0,4096,0.03,32,5,32,4,6.76,10.56,64,100,111,0x200060009000,0x20006000a000,4096,0,0,0.0,0.0,0.0,3
bfs,graph4096,h_graph_visited,3,Kernel,733678343.95,1.31,11042,1098676353.5,1.31,10048,0.45,750.89,0.35,5.2,0.18,0.01,0.19,4.66,4.66,9872611464.97,0.35,1.31,78.73,0.35,59.01,2.71,0.06,93.91,1,0.06,6.09,4.71,5.54,46.12,44.54,44.54,33.82,10823,35.02,11207,512,8,21,0,0,0,4096,0.03,32,5,32,4,6.76,10.56,64,100,111,0x20006000a000,0x20006000b000,4096,0,0,0.0,0.0,0.0,1
bfs,graph4096,h_graph_nodes,0,Kernel2,667808219.18,1.32,4681,1001890696.35,1.32,4672,0.56,183.76,0.26,8.6,0.24,0.01,0.26,6.59,6.59,9000000000.0,0.38,1.32,90.37,0.23,67.53,3.94,0.11,91.98,1,0.08,8.02,14.26,16.7,54.56,49.16,49.16,10.92,3494,12.12,3878,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.78,23.1,64,100,111,0x200060000000,0x200060008000,32768,1,128,64.0,0.0,0.0,1
bfs,graph4096,h_graph_mask,1,Kernel2,667808219.18,1.32,4681,1001890696.35,1.32,4672,0.56,183.76,0.26,8.6,0.24,0.01,0.26,6.59,6.59,9000000000.0,0.38,1.32,90.37,0.23,67.53,3.94,0.11,91.98,1,0.08,8.02,14.26,16.7,54.56,49.16,49.16,10.92,3494,12.12,3878,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.78,23.1,64,100,111,0x200060008000,0x200060009000,4096,0,0,0.0,0.0,0.0,5
bfs,graph4096,h_updating_graph_mask,2,Kernel2,667808219.18,1.32,4681,1001890696.35,1.32,4672,0.56,183.76,0.26,8.6,0.24,0.01,0.26,6.59,6.59,9000000000.0,0.38,1.32,90.37,0.23,67.53,3.94,0.11,91.98,1,0.08,8.02,14.26,16.7,54.56,49.16,49.16,10.92,3494,12.12,3878,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.78,23.1,64,100,111,0x200060009000,0x20006000a000,4096,0,0,0.0,0.0,0.0,3
bfs,graph4096,h_graph_visited,3,Kernel2,667808219.18,1.32,4681,1001890696.35,1.32,4672,0.56,183.76,0.26,8.6,0.24,0.01,0.26,6.59,6.59,9000000000.0,0.38,1.32,90.37,0.23,67.53,3.94,0.11,91.98,1,0.08,8.02,14.26,16.7,54.56,49.16,49.16,10.92,3494,12.12,3878,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.78,23.1,64,100,111,0x20006000a000,0x20006000b000,4096,0,0,0.0,0.0,0.0,1
bfs,graph4096,h_graph_nodes,0,Kernel,788377192.98,2.59,12915,1179915935.67,2.59,10944,1.3,870.25,0.78,14.4,0.41,0.03,0.41,10.37,10.37,20918128654.97,0.97,2.59,81.58,0.78,77.51,3.76,0.13,88.5,1,0.12,11.5,3.34,3.84,33.17,32.73,32.73,89.05,28495,90.25,28879,512,8,21,0,0,0,4096,0.03,32,5,32,4,12.63,19.74,64,100,111,0x200060000000,0x200060008000,32768,1,128,64.0,0.0,0.0,1
bfs,graph4096,h_graph_mask,1,Kernel,788377192.98,2.59,12915,1179915935.67,2.59,10944,1.3,870.25,0.78,14.4,0.41,0.03,0.41,10.37,10.37,20918128654.97,0.97,2.59,81.58,0.78,77.51,3.76,0.13,88.5,1,0.12,11.5,3.34,3.84,33.17,32.73,32.73,89.05,28495,90.25,28879,512,8,21,0,0,0,4096,0.03,32,5,32,4,12.63,19.74,64,100,111,0x200060008000,0x200060009000,4096,0,0,0.0,0.0,0.0,5
bfs,graph4096,h_updating_graph_mask,2,Kernel,788377192.98,2.59,12915,1179915935.67,2.59,10944,1.3,870.25,0.78,14.4,0.41,0.03,0.41,10.37,10.37,20918128654.97,0.97,2.59,81.58,0.78,77.51,3.76,0.13,88.5,1,0.12,11.5,3.34,3.84,33.17,32.73,32.73,89.05,28495,90.25,28879,512,8,21,0,0,0,4096,0.03,32,5,32,4,12.63,19.74,64,100,111,0x200060009000,0x20006000a000,4096,0,0,0.0,0.0,0.0,3
