kernel,MemLocation,Input,MatrixTemp,FilesavingPower,label,TimePerc,Time,calls,AVG,MIN,MAX
calculate_temp,4096,Global,none,none,000,100.00,49.88470,1,49.88470,49.88470,49.88470
calculate_temp,4096,Global,none,cudaMemAdviseSetReadMostly,001,100.00,47.06191,1,47.06191,47.06191,47.06191
calculate_temp,4096,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,100.00,47.60942,1,47.60942,47.60942,47.60942
calculate_temp,4096,Global,none,cudaMemAdviseSetAccessedByGPU,003,100.00,60.75704,1,60.75704,60.75704,60.75704
calculate_temp,4096,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,100.00,145.3275,1,145.3275,145.3275,145.3275
calculate_temp,4096,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,100.00,47.77492,1,47.77492,47.77492,47.77492
calculate_temp,4096,Global,cudaMemAdviseSetReadMostly,none,010,100.00,633.8068,1,633.8068,633.8068,633.8068
calculate_temp,4096,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,011,100.00,661.3161,1,661.3161,661.3161,661.3161
calculate_temp,4096,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,012,100.00,647.9846,1,647.9846,647.9846,647.9846
calculate_temp,4096,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,013,100.00,668.4558,1,668.4558,668.4558,668.4558
calculate_temp,4096,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,014,100.00,708.0402,1,708.0402,708.0402,708.0402
calculate_temp,4096,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,015,100.00,656.1329,1,656.1329,656.1329,656.1329
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,none,020,100.00,42.21088,1,42.21088,42.21088,42.21088
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,021,100.00,41.30954,1,41.30954,41.30954,41.30954
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,022,100.00,42.19440,1,42.19440,42.19440,42.19440
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,023,100.00,49.12679,1,49.12679,49.12679,49.12679
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,024,100.00,145.4778,1,145.4778,145.4778,145.4778
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,025,100.00,43.53826,1,43.53826,43.53826,43.53826
calculate_temp,4096,Global,cudaMemAdviseSetAccessedByGPU,none,030,100.00,61.07315,1,61.07315,61.07315,61.07315
calculate_temp,4096,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,031,100.00,57.29600,1,57.29600,57.29600,57.29600
calculate_temp,4096,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,032,100.00,60.17287,1,60.17287,60.17287,60.17287
calculate_temp,4096,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,033,100.00,55.70856,1,55.70856,55.70856,55.70856
calculate_temp,4096,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,034,100.00,142.2581,1,142.2581,142.2581,142.2581
calculate_temp,4096,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,035,100.00,60.43731,1,60.43731,60.43731,60.43731
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,none,040,100.00,162.3804,1,162.3804,162.3804,162.3804
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,041,100.00,162.4266,1,162.4266,162.4266,162.4266
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,042,100.00,163.6041,1,163.6041,163.6041,163.6041
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,043,100.00,160.1596,1,160.1596,160.1596,160.1596
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,044,100.00,223.9028,1,223.9028,223.9028,223.9028
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,045,100.00,164.6731,1,164.6731,164.6731,164.6731
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationCPU,none,050,100.00,46.83855,1,46.83855,46.83855,46.83855
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,051,100.00,47.45711,1,47.45711,47.45711,47.45711
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,052,100.00,48.19656,1,48.19656,48.19656,48.19656
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,053,100.00,60.30235,1,60.30235,60.30235,60.30235
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,054,100.00,150.2249,1,150.2249,150.2249,150.2249
calculate_temp,4096,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,055,100.00,46.72214,1,46.72214,46.72214,46.72214
calculate_temp,4096,Host,none,none,100,100.00,46.88180,1,46.88180,46.88180,46.88180
calculate_temp,4096,Host,none,cudaMemAdviseSetReadMostly,101,100.00,47.91779,1,47.91779,47.91779,47.91779
calculate_temp,4096,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,100.00,47.64123,1,47.64123,47.64123,47.64123
calculate_temp,4096,Host,none,cudaMemAdviseSetAccessedByGPU,103,100.00,60.59451,1,60.59451,60.59451,60.59451
calculate_temp,4096,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,100.00,151.3055,1,151.3055,151.3055,151.3055
calculate_temp,4096,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,100.00,45.88892,1,45.88892,45.88892,45.88892
calculate_temp,4096,Host,cudaMemAdviseSetReadMostly,none,110,100.00,643.4301,1,643.4301,643.4301,643.4301
calculate_temp,4096,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,111,100.00,651.7243,1,651.7243,651.7243,651.7243
calculate_temp,4096,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,112,100.00,655.9994,1,655.9994,655.9994,655.9994
calculate_temp,4096,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,113,100.00,666.3711,1,666.3711,666.3711,666.3711
calculate_temp,4096,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,114,100.00,706.9985,1,706.9985,706.9985,706.9985
calculate_temp,4096,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,115,100.00,664.1907,1,664.1907,664.1907,664.1907
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,none,120,100.00,42.26511,1,42.26511,42.26511,42.26511
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,121,100.00,41.12457,1,41.12457,41.12457,41.12457
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,122,100.00,40.70761,1,40.70761,40.70761,40.70761
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,123,100.00,50.71288,1,50.71288,50.71288,50.71288
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,124,100.00,146.0284,1,146.0284,146.0284,146.0284
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,125,100.00,42.22315,1,42.22315,42.22315,42.22315
calculate_temp,4096,Host,cudaMemAdviseSetAccessedByGPU,none,130,100.00,58.87501,1,58.87501,58.87501,58.87501
calculate_temp,4096,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,131,100.00,58.30122,1,58.30122,58.30122,58.30122
calculate_temp,4096,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,132,100.00,59.39732,1,59.39732,59.39732,59.39732
calculate_temp,4096,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,133,100.00,54.35516,1,54.35516,54.35516,54.35516
calculate_temp,4096,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,134,100.00,141.3778,1,141.3778,141.3778,141.3778
calculate_temp,4096,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,135,100.00,60.70284,1,60.70284,60.70284,60.70284
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,none,140,100.00,163.6644,1,163.6644,163.6644,163.6644
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,141,100.00,162.3835,1,162.3835,162.3835,162.3835
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,142,100.00,164.8265,1,164.8265,164.8265,164.8265
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,143,100.00,162.1659,1,162.1659,162.1659,162.1659
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,144,100.00,217.6700,1,217.6700,217.6700,217.6700
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,145,100.00,166.2247,1,166.2247,166.2247,166.2247
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationCPU,none,150,100.00,47.17740,1,47.17740,47.17740,47.17740
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,151,100.00,47.95533,1,47.95533,47.95533,47.95533
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,152,100.00,47.49469,1,47.49469,47.49469,47.49469
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,153,100.00,60.80470,1,60.80470,60.80470,60.80470
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,154,100.00,150.8212,1,150.8212,150.8212,150.8212
calculate_temp,4096,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,155,100.00,47.00294,1,47.00294,47.00294,47.00294
calculate_temp,8192,Global,none,none,000,100.00,178.0743,1,178.0743,178.0743,178.0743
calculate_temp,8192,Global,none,cudaMemAdviseSetReadMostly,001,100.00,168.5791,1,168.5791,168.5791,168.5791
calculate_temp,8192,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,100.00,166.1117,1,166.1117,166.1117,166.1117
calculate_temp,8192,Global,none,cudaMemAdviseSetAccessedByGPU,003,100.00,233.9044,1,233.9044,233.9044,233.9044
calculate_temp,8192,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,100.00,540.6211,1,540.6211,540.6211,540.6211
calculate_temp,8192,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,100.00,168.4188,1,168.4188,168.4188,168.4188
calculate_temp,8192,Global,cudaMemAdviseSetReadMostly,none,010,100.00,2.66e+03,1,2.66e+03,2.66e+03,2.66e+03
calculate_temp,8192,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,011,100.00,2.80e+03,1,2.80e+03,2.80e+03,2.80e+03
calculate_temp,8192,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,012,100.00,2.65e+03,1,2.65e+03,2.65e+03,2.65e+03
calculate_temp,8192,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,013,100.00,2.75e+03,1,2.75e+03,2.75e+03,2.75e+03
calculate_temp,8192,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,014,100.00,3.00e+03,1,3.00e+03,3.00e+03,3.00e+03
calculate_temp,8192,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,015,100.00,2.85e+03,1,2.85e+03,2.85e+03,2.85e+03
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,none,020,100.00,160.3867,1,160.3867,160.3867,160.3867
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,021,100.00,152.8262,1,152.8262,152.8262,152.8262
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,022,100.00,159.9288,1,159.9288,159.9288,159.9288
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,023,100.00,194.1402,1,194.1402,194.1402,194.1402
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,024,100.00,549.0249,1,549.0249,549.0249,549.0249
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,025,100.00,157.3080,1,157.3080,157.3080,157.3080
calculate_temp,8192,Global,cudaMemAdviseSetAccessedByGPU,none,030,100.00,225.3806,1,225.3806,225.3806,225.3806
calculate_temp,8192,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,031,100.00,220.4622,1,220.4622,220.4622,220.4622
calculate_temp,8192,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,032,100.00,225.2088,1,225.2088,225.2088,225.2088
calculate_temp,8192,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,033,100.00,203.7850,1,203.7850,203.7850,203.7850
calculate_temp,8192,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,034,100.00,526.4402,1,526.4402,526.4402,526.4402
calculate_temp,8192,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,035,100.00,226.7884,1,226.7884,226.7884,226.7884
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,none,040,100.00,620.4230,1,620.4230,620.4230,620.4230
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,041,100.00,605.1882,1,605.1882,605.1882,605.1882
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,042,100.00,616.8792,1,616.8792,616.8792,616.8792
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,043,100.00,612.4672,1,612.4672,612.4672,612.4672
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,044,100.00,815.1013,1,815.1013,815.1013,815.1013
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,045,100.00,620.2629,1,620.2629,620.2629,620.2629
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationCPU,none,050,100.00,168.7590,1,168.7590,168.7590,168.7590
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,051,100.00,170.2621,1,170.2621,170.2621,170.2621
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,052,100.00,165.8536,1,165.8536,165.8536,165.8536
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,053,100.00,232.4774,1,232.4774,232.4774,232.4774
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,054,100.00,570.7209,1,570.7209,570.7209,570.7209
calculate_temp,8192,Global,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,055,100.00,170.7745,1,170.7745,170.7745,170.7745
calculate_temp,8192,Host,none,none,100,100.00,168.5346,1,168.5346,168.5346,168.5346
calculate_temp,8192,Host,none,cudaMemAdviseSetReadMostly,101,100.00,170.4292,1,170.4292,170.4292,170.4292
calculate_temp,8192,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,100.00,170.3584,1,170.3584,170.3584,170.3584
calculate_temp,8192,Host,none,cudaMemAdviseSetAccessedByGPU,103,100.00,234.4499,1,234.4499,234.4499,234.4499
calculate_temp,8192,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,100.00,550.5871,1,550.5871,550.5871,550.5871
calculate_temp,8192,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,100.00,170.5224,1,170.5224,170.5224,170.5224
calculate_temp,8192,Host,cudaMemAdviseSetReadMostly,none,110,100.00,2.70e+03,1,2.70e+03,2.70e+03,2.70e+03
calculate_temp,8192,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,111,100.00,2.79e+03,1,2.79e+03,2.79e+03,2.79e+03
calculate_temp,8192,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,112,100.00,2.67e+03,1,2.67e+03,2.67e+03,2.67e+03
calculate_temp,8192,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,113,100.00,2.83e+03,1,2.83e+03,2.83e+03,2.83e+03
calculate_temp,8192,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,114,100.00,2.89e+03,1,2.89e+03,2.89e+03,2.89e+03
calculate_temp,8192,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,115,100.00,2.79e+03,1,2.79e+03,2.79e+03,2.79e+03
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,none,120,100.00,159.4730,1,159.4730,159.4730,159.4730
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,121,100.00,160.3120,1,160.3120,160.3120,160.3120
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,122,100.00,160.6509,1,160.6509,160.6509,160.6509
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,123,100.00,195.3279,1,195.3279,195.3279,195.3279
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,124,100.00,555.6832,1,555.6832,555.6832,555.6832
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,125,100.00,158.9766,1,158.9766,158.9766,158.9766
calculate_temp,8192,Host,cudaMemAdviseSetAccessedByGPU,none,130,100.00,222.3259,1,222.3259,222.3259,222.3259
calculate_temp,8192,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,131,100.00,218.9412,1,218.9412,218.9412,218.9412
calculate_temp,8192,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,132,100.00,224.3890,1,224.3890,224.3890,224.3890
calculate_temp,8192,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,133,100.00,204.0954,1,204.0954,204.0954,204.0954
calculate_temp,8192,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,134,100.00,538.4505,1,538.4505,538.4505,538.4505
calculate_temp,8192,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,135,100.00,226.8860,1,226.8860,226.8860,226.8860
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,none,140,100.00,609.3790,1,609.3790,609.3790,609.3790
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,141,100.00,605.2558,1,605.2558,605.2558,605.2558
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,142,100.00,606.6437,1,606.6437,606.6437,606.6437
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,143,100.00,605.4770,1,605.4770,605.4770,605.4770
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,144,100.00,820.6948,1,820.6948,820.6948,820.6948
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,145,100.00,621.2280,1,621.2280,621.2280,621.2280
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationCPU,none,150,100.00,171.4271,1,171.4271,171.4271,171.4271
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,151,100.00,163.5644,1,163.5644,163.5644,163.5644
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,152,100.00,172.7944,1,172.7944,172.7944,172.7944
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,153,100.00,233.2197,1,233.2197,233.2197,233.2197
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,154,100.00,561.6209,1,561.6209,561.6209,561.6209
calculate_temp,8192,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,155,100.00,168.3177,1,168.3177,168.3177,168.3177
